,full_name,name,symbol,Name_197,fuzz_socre1,fuzz_socre2
18751,Changyuan Group Ltd,Changyuan Group,600525,CHANGYUAN GROUP LTD - A,95,83
22198,Chaoda Modern Agriculture Holdings Ltd,Chaoda Modern Agriculture,0682,CHAODA MODERN AGRICULTURE,79,100
5122,Charles River Laboratories,Charles River Laboratories,CRL,CHARLES RIVER LABORATORIES,100,100
4119,Charter Communications Inc,Charter Communications,CHTR,CHARTER COMMUNICATIONS INC-A,96,88
16974,Charter Hall Group,Charter Hall Group,CHC,CHARTER HALL GROUP,100,100
17841,Chase Mining Corporation Ltd,Chase Mining,CML,CHASE MINING CORPORATION LTD,100,60
1786,Chatham Rock Phosphate Ltd,Chatham Rock Phosphate,NZP,CHATHAM ROCK PHOSPHATE LTD,100,92
4067,The Cheesecake Factory,The Cheesecake,CAKE,CHEESECAKE FACTORY INC/THE,92,70
4114,The Chefs Warehouse Inc,The Chefs Warehouse,CHEF,CHEFS' WAREHOUSE INC/THE,100,90
5599,Chemed Corp,Chemed,CHE,CHEMED CORP,100,71
6557,ChemoCentryx Inc,ChemoCentryx,CCXI,CHEMOCENTRYX INC,100,86
15957,Chemring Group PLC,Chemring,CHG,CHEMRING GROUP PLC,100,62
6453,Chemung Financial Corp,Chemung,CHMG,CHEMUNG FINANCIAL CORP,100,48
19034,Chengdu B-ray Media Co Ltd,Chengdu B-ray Media,600880,CHENGDU B-RAY MEDIA CO LTD-A,96,81
1158,Chesapeake Gold Corp.,Chesapeake Gold,CKG,CHESAPEAKE GOLD CORP.,100,86
7780,Chesapeake Lodging Trust,Chesapeake Lodging,CHSP,CHESAPEAKE LODGING TRUST,100,86
22525,Cheuk Nang Holdings Ltd,Cheuk Nang,0131,CHEUK NANG HOLDINGS LTD,100,61
2424,Chevron Corp,Chevron,CVX,CHEVRON CORP,100,74
22796,Chi Ho Development Holdings Ltd,Chi Ho Development,8423,CHI HO DEVELOPMENT HOLDINGS,93,80
25369,"The Chiba Bank, Ltd.",The Chiba Bank,8331,CHIBA BANK LTD/THE,100,88
27266,Chiba Kogyo Bank Ltd,Chiba Kogyo Bank,8337,CHIBA KOGYO BANK LTD/THE,91,80
26777,Chichibu Railway Co Ltd,Chichibu Railway,9012,CHICHIBU RAILWAY CO LTD,100,82
19077,Chifeng Jilong Gold Mining Co Ltd,Chifeng Jilong Gold Mining,600988,CHIFENG JILONG GOLD MINING-A,85,96
27882,Chikaranomoto Holdings Co Ltd,Chikaranomoto,3561,CHIKARANOMOTO HOLDINGS CO LT,98,63
1313,Chilean Metals Inc,Chilean Metals,CMX,CHILEAN METALS INC,100,88
27941,Chilled & Frozen Logistics Holdings Co Ltd,Chilled & Frozen Logistics,9099,CHILLED & FROZEN LOGISTICS H,79,96
25899,Chimney Co Ltd,Chimney Co Ltd,3178,CHIMNEY CO LTD,100,100
22254,China Agri Products Exchange Ltd,China Agri Products,0149,CHINA AGRI-PRODUCTS EXCHANGE,93,81
22288,China Aircraft Leasing Group Holdings Ltd,China Aircraft Leasing Group Hold,1848,CHINA AIRCRAFT LEASING GROUP,81,92
4068,China Auto Logistics Inc,China Auto Logistics,CALI,CHINA AUTO LOGISTICS INC,100,91
4062,China Automotive Systems Inc,China Automotive,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,100,73
22015,China BlueChemical Ltd,China BlueChemical,3983,CHINA BLUECHEMICAL LTD - H,96,86
20991,China Calxon Group Co Ltd,China Calxon A,000918,CHINA CALXON GROUP CO LTD-A,96,68
4088,China Ceramics Co Ltd,China Ceramics Co,CCCL,CHINA CERAMICS CO LTD,100,89
21799,China Citic Bank Corp Ltd,China Citic Bank,0998,CHINA CITIC BANK CORP LTD-H,96,74
21911,China Communications Services Corp Ltd,China Communications Services,0552,CHINA COMMUNICATIONS SERVI-H,82,91
21711,China Construction Bank Corp,China Construction Bank,0939,CHINA CONSTRUCTION BANK-H,91,96
21827,China Dongxiang Group Co Ltd,China Dongxiang Co,3818,CHINA DONGXIANG GROUP CO,92,86
22577,China Energy Development Holdings Ltd,China Energy Development,0228,CHINA ENERGY DEVELOPMENT HOL,86,92
22370,China Energy Engineering Corp Ltd,China Energy Engineering,3996,CHINA ENERGY ENGINEERING C-H,82,92
18869,China Enterprise Co Ltd,China Enterprise,600675,CHINA ENTERPRISE CO LTD - A,96,78
22134,China Everbright Bank Co Ltd,China Everbright Bank,6818,CHINA EVERBRIGHT BANK CO L-H,93,86
22767,China Everbright Greentech Ltd,China Everbright Greentech,1257,CHINA EVERBRIGHT GREENTECH L,97,96
21774,China Everbright Ltd,China Everbright,0165,CHINA EVERBRIGHT LIMITED,91,80
20351,China Fangda Group Co Ltd,Fangda A,000055,CHINA FANGDA GROUP CO LTD-A,96,46
22710,China First Capital Group Ltd,China First Capital,1269,CHINA FIRST CAPITAL GROUP LT,98,81
21840,China Foods Ltd,China Foods Ltd,0506,CHINA FOODS LTD,100,100
3539,China Fund Inc,China Fund,CHN,CHINA FUND INC,100,83
22136,China Galaxy Securities Co Ltd,China Galaxy Securities,6881,CHINA GALAXY SECURITIES CO-H,93,90
21727,China Gas Holdings Ltd,China Gas,0384,CHINA GAS HOLDINGS LTD,100,58
18390,China Gezhouba Group Co Ltd,China Gezhouba Group,600068,CHINA GEZHOUBA GROUP CO LT-A,95,83
22408,China Golden Classic Group Ltd,China Golden Classic,8281,CHINA GOLDEN CLASSIC GROUP L,97,83
3757,China Green Agriculture Inc,China Green Agriculture,CGA,CHINA GREEN AGRICULTURE INC,100,92
22365,China Hanking Holdings Ltd,China Hanking Holdings,3788,CHINA HANKING HOLDINGS LTD,100,92
22211,China Healthwise Holdings Ltd,China Healthwise,0348,CHINA HEALTHWISE HOLDINGS LT,98,73
4435,China HGS Real Estate Inc,China HGS RE,HGSH,CHINA HGS REAL ESTATE INC,100,65
22090,China Hongqiao Group Ltd,China Hongqiao,1378,CHINA HONGQIAO GROUP LTD,100,74
21959,China Huarong Energy Co Ltd,China Huarong Energy,1101,CHINA HUARONG ENERGY CO LTD,100,85
21986,China Huiyuan Juice Group Ltd,China Huiyuan Juice,1886,CHINA HUIYUAN JUICE GROUP,93,86
22526,China Investments Holdings Ltd,China Investments,0132,CHINA INVESTMENTS HOLDINGS,93,79
4123,China Jo-Jo Drugstores Inc,China Jo-Jo Drugstores,CJJD,CHINA JO-JO DRUGSTORES INC,100,92
18477,China Jushi Co Ltd,China Jushi,600176,CHINA JUSHI CO LTD -A,95,71
22777,China Kepei Education Group Ltd,China Kepei Education,1890,CHINA KEPEI EDUCATION GROUP,93,88
21969,China Lilang Ltd,China Lilang Ltd,1234,CHINA LILANG LTD,100,100
22758,China Literature Ltd,China Literature,0772,CHINA LITERATURE LTD,100,89
22741,China Logistics Property Holdings Co Ltd,China Logistics Property,1589,CHINA LOGISTICS PROPERTY HOL,82,92
21983,China Machinery Engineering Corp,China Machinery Engineering,1829,CHINA MACHINERY ENGINEERIN-H,87,95
18396,China Meheco Co Ltd,China Meheco,600056,CHINA MEHECO CO LTD -A,95,73
21739,China Mengniu Dairy Co,China Mengniu Dairy,2319,CHINA MENGNIU DAIRY CO,100,93
21759,China Merchants Bank Co Ltd Class H,China Merchants Bank H,3968,CHINA MERCHANTS BANK - H,77,100
22527,China Merchants China Direct Investments Ltd,China Merchants China Direct,0133,CHINA MERCHANTS CHINA DIRECT,78,100
22069,China Merchants Land Ltd,China Merchants Land,0978,CHINA MERCHANTS LAND LTD,100,91
22327,China Minsheng Financial Holding Corp Ltd,China Minsheng Financial Holding,0245,CHINA MINSHENG FINANCIAL HOL,81,93
9856,China Mobile Ltd,China Mobile,0941,CHINA MOBILE LTD,100,86
21962,China Modern Dairy Holdings Ltd,China Modern Dairy,1117,CHINA MODERN DAIRY HOLDINGS,93,80
22453,China Motor Bus Co Ltd,China Motor Bus,0026,CHINA MOTOR BUS CO,90,91
19109,China National Chemical Engineering Co Ltd,China National Chemical,601117,CHINA NATIONAL CHEMICAL-A,69,96
19881,China National Nuclear Power Co Ltd,China National Nuclear Power,601985,CHINA NATIONAL NUCLEAR POW-A,83,93
18748,China National Software & Service Co Ltd,China National Software,600536,CHINA NATIONAL SOFTWARE -A,73,96
4116,China Natural Resources Inc,China Natural Resources,CHNR,CHINA NATURAL RESOURCES INC,100,92
19882,China Nuclear Engineering Corp Ltd,China Nuclear Engineering,601611,CHINA NUCLEAR ENGINEERING -A,82,96
21915,China Oil and Gas Group Ltd,China Oil and Gas,0603,CHINA OIL AND GAS GROUP LTD,100,77
22167,China Oil Gangran Energy Group Holdings Ltd,China Oil Gangran Energy,8132,CHINA OIL GANGRAN ENERGY GRO,79,92
21820,China Oilfield Services Ltd,China Oilfield Services,2883,CHINA OILFIELD SERVICES-H,92,96
22734,China Oriental Group Co Ltd,China Oriental,0581,CHINA ORIENTAL GROUP CO LTD,100,68
21703,China Petroleum & Chemical Corp Class H,China Petrol & Chemical H,0386,CHINA PETROLEUM & CHEMICAL-H,83,94
21735,China Railway Construction-H,China Railway,1186,CHINA RAILWAY CONSTRUCTION-H,100,63
22351,China Reinsurance Group Corp,China Reinsurance,1508,CHINA REINSURANCE GROUP CO-H,93,76
22723,China Renaissance Holdings,China Renaissance Holdings,1911,CHINA RENAISSANCE HOLDINGS L,96,96
21700,China Resources Beer Holdings Co Ltd,China Resources Beer Holdings,0291,CHINA RESOURCES BEER HOLDING,88,98
21806,China Resources Gas Group Ltd,China Resources Gas,1193,CHINA RESOURCES GAS GROUP LT,98,81
21758,China Resources Land Ltd,China Resources Land,1109,CHINA RESOURCES LAND LTD,100,91
21846,China Shanshui Cement Group Ltd,China Shanshui Cement,0691,CHINA SHANSHUI CEMENT GROUP,93,88
22094,China Shengmu Organic Milk Ltd,China Shengmu Organic Milk,1432,CHINA SHENGMU ORGANIC MILK,93,100
22018,China Shenhua Energy Co Ltd H,China Shenhua Energy H,1088,CHINA SHENHUA ENERGY CO - H,93,94
22191,China Smartpay Group Holdings Ltd,China Smartpay,8325,CHINA SMARTPAY GROUP HOLDING,92,67
21976,China South City Holdings Ltd,China South City,1668,CHINA SOUTH CITY HOLDINGS,93,78
21953,China Southern Airlines Co Ltd,China Southern Airlines,1055,CHINA SOUTHERN AIRLINES CO-H,93,90
18437,China Spacesat Co Ltd,China Spacesat,600118,CHINA SPACESAT CO LTD -A,95,76
22628,China Star Entertainment Ltd,China Star Entertainment Ltd,0326,CHINA STAR ENTERTAINMENT LTD,100,100
18409,China Television Media Ltd,China TV Media,600088,CHINA TELEVISION MEDIA LTD-A,96,67
22098,China Tian Lun Gas Holdings Ltd,China Tian Lun Gas,1600,CHINA TIAN LUN GAS HOLDINGS,93,80
19710,China Tianying Inc,China Tianying Inc,000035,CHINA TIANYING INC-A,95,95
22779,China Tobacco International HK Co Ltd,China Tobacco International HK,6055,CHINA TOBACCO INTERNATIONAL,84,95
22665,China Tontine Wines Group Ltd,China Tontine Wines,0389,CHINA TONTINE WINES GROUP,93,86
22373,China Trends Holdings Ltd,China Trends Holdings,8171,CHINA TRENDS HOLDINGS LTD,100,91
22320,China Trustful Group Ltd,China Trustful,8265,CHINA TRUSTFUL GROUP LTD,100,74
21708,China Unicom Hong Kong Ltd,China Unicom Hong Kong,0762,CHINA UNICOM HONG KONG LTD,100,92
20988,China Union Holdings Ltd,Union Hldgs A,000036,CHINA UNION HOLDINGS LTD-A,96,67
22277,China Water Affairs Group Ltd,China Water Affairs Group Ltd,0855,CHINA WATER AFFAIRS GROUP,93,93
18352,China World Trade Center Co Ltd,China World Trade Center,600007,CHINA WORLD TRADE CENTER-A,84,96
21405,China Wuyi Co Ltd,China Wuyi A,000797,CHINA WUYI CO LTD-A,94,77
19122,China XD Electric Co Ltd,China XD Electric,601179,CHINA XD ELECTRIC CO LTD-A,96,79
19050,China Yangtze Power Co Ltd,China Yangtze Power,600900,CHINA YANGTZE POWER CO LTD-A,96,81
22755,China Yuhua Education Corp Ltd,China Yuhua Education,6169,CHINA YUHUA EDUCATION CORP L,97,86
21801,China Yurun Food Group Ltd,China Yurun Food,1068,CHINA YURUN FOOD GROUP LTD,100,76
22382,China Zheshang Bank Co Ltd,China Zheshang Bank,2016,CHINA ZHESHANG BANK CO LTD-H,96,81
21808,China Zhongwang Holdings Ltd,China Zhongwang,1333,CHINA ZHONGWANG HOLDINGS LTD,100,70
4140,Chinanet Online Holdings Inc,Chinanet Online,CNET,CHINANET ONLINE HOLDINGS INC,100,70
22273,ChinaSoft International Ltd,ChinaSoft International Ltd,0354,CHINASOFT INTERNATIONAL LTD,100,100
22521,Chinese Estates Holdings Ltd,Chinese Estates,0127,CHINESE ESTATES HOLDINGS LTD,100,70
22309,Chinney Kin Wing Holdings Ltd,Chinney Kin Wing Holdings Ltd,1556,CHINNEY KIN WING HOLDINGS LT,98,98
28252,Chiome Bioscience Inc,Chiome Bioscience,4583,CHIOME BIOSCIENCE INC,100,89
4493,ChipMOS Technologies Inc,ChipMOS Tech,IMOS,CHIPMOS TECHNOLOGIES INC-ADR,92,60
2871,Chipotle Mexican Grill Inc,Chipotle Mexican Grill,CMG,CHIPOTLE MEXICAN GRILL INC,100,92
37944,Chiron Refineries Ltd,Chiron Refineries,CHR,CHIRON REFINERIES LTD,100,89
26516,Chiyoda Ute Co Ltd,Chiyoda Ute,5387,CHIYODA UTE CO LTD,100,76
27641,Chodai Co Ltd,Chodai,9624,CHODAI CO LTD,100,63
22074,Chong Hing Bank Ltd,Chong Hing Bank,1111,CHONG HING BANK LTD,100,88
27976,Chori Co Ltd,Chori Co Ltd,8014,CHORI CO LTD,100,100
939,Chorus Aviation Inc,Chorus Aviation,CHR,CHORUS AVIATION INC,100,88
21812,Chow Tai Fook Jewellery Group Ltd,Chow Tai Fook Jewellery Group,1929,CHOW TAI FOOK JEWELLERY GROU,92,98
7094,Chromadex Corp,Chromadex Corp,CDXC,CHROMADEX CORP,100,100
3595,Chubb Ltd,Chubb,CB,CHUBB LTD,100,71
25348,"Chubu Electric Power Co., Inc.","Chubu Electric Power Co., Inc.",9502,CHUBU ELECTRIC POWER CO INC,100,100
25718,Chudenko Corp,Chudenko Corp,1941,CHUDENKO CORP,100,100
25244,"Chugai Pharmaceutical Co., Ltd.",Chugai Pharmaceutical,4519,CHUGAI PHARMACEUTICAL CO LTD,100,86
25610,The Chugoku Bank Ltd,The Chugoku Bank Ltd,8382,CHUGOKU BANK LTD/THE,100,100
26076,Chugoku Marine Paints Ltd,Chugoku Marine Paints,4617,CHUGOKU MARINE PAINTS LTD,100,91
10278,Church Dwight Co Inc,Church&Dwight,CHD,CHURCH & DWIGHT INC,92,87
15105,Church & Dwight Co Inc,Church&Dwight,CHD,CHURCH & DWIGHT INC,92,87
940,CI Financial Corp,CI Financial Corp,CIX,CI FINANCIAL CORP,100,100
14665,​Cibus Nordic Real Estate,​Cibus Nordic Real Estate,CIBUS,CIBUS NORDIC REAL ESTATE AB,94,94
3355,Ciena Corp,Ciena Corp,CIEN,CIENA CORP,100,100
21938,CIFI Holdings Group Co Ltd,CIFI Group Co,0884,CIFI HOLDINGS GROUP CO LTD,100,67
3422,Cigna Corp,Cigna,CI,CIGNA CORP,100,67
4824,Cimarex Energy Co,Cimarex Energy,XEC,CIMAREX ENERGY CO,100,90
16861,Cimic Group Ltd,Cimic Group,CIM,CIMIC GROUP LTD,100,85
5404,Cincinnati Bell Inc,Cincinnati Bell,CBB,CINCINNATI BELL INC,100,88
10452,Cincinnati Financial Corp,Cincinnati Financial,CINF,CINCINNATI FINANCIAL CORP,100,89
22508,Cinda International Holdings Ltd,Cinda Intl,0111,CINDA INTERNATIONAL HOLDINGS,93,53
18854,Cinda Real Estate Co Ltd,Cinda Real Estate,600657,CINDA REAL ESTATE CO LTD -A,96,79
4120,Cinedigm Corp,Cinedigm,CIDM,CINEDIGM CORP - A,93,70
7661,Cinemark Holdings Inc,Cinemark,CNK,CINEMARK HOLDINGS INC,100,55
938,Cineplex Inc.,Cineplex Inc.,CGX,CINEPLEX INC,100,100
7966,Cintas Corp,Cintas,CTAS,CINTAS CORP,100,71
1554,Cipher Pharmaceuticals Inc,Cipher Pharma,CPH,CIPHER PHARMACEUTICALS INC,100,67
5273,CIRCOR International Inc,CIRCOR,CIR,CIRCOR INTERNATIONAL INC,100,40
3841,Cirrus Logic Inc,Cirrus,CRUS,CIRRUS LOGIC INC,100,55
2731,Cisco Systems Inc,Cisco,CSCO,CISCO SYSTEMS INC,100,45
5405,CIT Group Inc,CIT,CIT,CIT GROUP INC,100,38
4192,Citi Trends Inc,Citi Trends,CTRN,CITI TRENDS INC,100,85
21856,CITIC Resources Holdings Ltd,CITIC Resources,1205,CITIC RESOURCES HOLDINGS LTD,100,70
21829,CITIC Securities Co Ltd,CITIC Securities,6030,CITIC SECURITIES CO LTD-H,96,78
2577,Citigroup Inc.,Citigroup,C,CITIGROUP INC,100,82
3260,Citigroup Inc,Citigroup,C,CITIGROUP INC,100,82
4217,Citizens Community Bancorp Inc,Citizens Community,CZWI,CITIZENS COMMUNITY BANCORP I,97,78
4870,Citizens Financial Group Inc,Citizens Financial Group Inc,CFG,CITIZENS FINANCIAL GROUP INC,100,100
4122,Citizens Holding Company,Citizens,CIZN,CITIZENS HOLDING COMPANY,100,50
2876,Citrix Systems Inc,Citrix Systems,CTXS,CITRIX SYSTEMS INC,100,88
17034,City Chic Collective Ltd,City Chic Collective,CCX,CITY CHIC COLLECTIVE LTD,100,91
18378,Citychamp Dartong Co Ltd,Citychamp Dartong,600067,CITYCHAMP DARTONG CO LTD-A,96,79
22328,Citychamp Watch & Jewellery Group Ltd,Citychamp Watch Jewellery,0256,CITYCHAMP WATCH & JEWELLERY,83,100
4337,Civista Bancshares Inc,Civista Bancshares,CIVB,CIVISTA BANCSHARES INC,100,90
22260,CK Asset Holdings Ltd,CK Asset,1113,CK ASSET HOLDINGS LTD,100,55
21682,CK Hutchison Holdings Ltd,CK Hutchison,0001,CK HUTCHISON HOLDINGS LTD,100,65
21713,CK Infrastructure Holdings Ltd,CK Infrastructure,1038,CK INFRASTRUCTURE HOLDINGS L,97,76
4911,CKX Lands Inc,CKX Lands Inc,CKX,CKX LANDS INC,100,100
1555,Clairvest Group Inc.,Clairvest Group Inc.,CVG,CLAIRVEST GROUP INC,100,100
1556,Clarke Inc.,Clarke Inc.,CKI,CLARKE INC,100,100
22407,Classified Group Holdings Ltd,Classified,8232,CLASSIFIED GROUP HOLDINGS LT,98,53
4128,Clean Energy Fuels Corp,Clean Energy,CLNE,CLEAN ENERGY FUELS CORP,100,69
5463,Clean Harbors Inc,Clean Harbors,CLH,CLEAN HARBORS INC,100,87
17636,Clean Seas Seafood Ltd,Clean Seas,CSS,CLEAN SEAS SEAFOOD LTD,100,62
17615,Clean TeQ Holdings Ltd,Clean TeQ,CLQ,CLEAN TEQ HOLDINGS LTD,100,58
17063,Cleanaway Waste Management Ltd,Cleanaway Waste,CWY,CLEANAWAY WASTE MANAGEMENT L,97,70
27504,Cleanup Corp,Cleanup Corp,7955,CLEANUP CORP,100,100
4126,Clearfield Inc,Clearfield,CLFD,CLEARFIELD INC,100,83
4130,ClearOne Inc,ClearOne,CLRO,CLEARONE INC,100,80
1763,ClearStream Energy Services Inc,ClearStream Energy,CSM,CLEARSTREAM ENERGY SERVICES,93,80
17184,Clearview Wealth Ltd,Clearview Wealth,CVW,CLEARVIEW WEALTH LTD,100,89
4083,Cleveland BioLabs Inc,Cleveland BioLabs,CBLI,CLEVELAND BIOLABS INC,100,89
17595,Cleveland Mining Co Ltd,Cleveland Mining Co Ltd,CDG,CLEVELAND MINING CO LTD,100,100
13691,Clever Global SA,Clever Global,CLE,CLEVER GLOBAL SA,100,90
17610,Clime Investment Management,Clime Investment Management,CIW,CLIME INVESTMENT MANAGEMENT,100,100
13568,Clinica Baviera,Clinica Baviera,CBAV,CLINICA BAVIERA SA,91,91
16914,Clinuvel Pharmaceuticals Ltd,Clinuvel Pharmaceuticals,CUV,CLINUVEL PHARMACEUTICALS LTD,100,92
3446,Clorox Co,Clorox,CLX,CLOROX CO,100,80
16627,Cloudcall Group PLC,Cloudcall Group,CALL,CLOUDCALL GROUP PLC,100,88
4958,Clough Global Opportunities Fund,Clough Global Opportunities,GLO,CLOUGH GLBL OPPORTUNITIES FD,93,91
4957,Clough Global Equity Fund,Clough Global,GLQ,CLOUGH GLOBAL EQUITY FUND,100,68
17617,Clover Corporation Ltd,Clover Corporation Ltd,CLV,CLOVER CORPORATION LIMITED,92,92
4132,Clovis Oncology Inc,Clovis,CLVS,CLOVIS ONCOLOGY INC,100,48
6820,CLPS Inc,CLPS,CLPS,CLPS INC,100,67
26425,Cluster Technology Co Ltd,Cluster Tech,4240,CLUSTER TECHNOLOGY CO LTD,100,65
26237,CMC Corp,CMC,2185,CMC CORP,100,55
16844,CMC Markets PLC,CMC Markets,CMCX,CMC MARKETS PLC,100,85
3763,CME Group Inc,CME Group,CME,CME GROUP INC,100,82
22193,CNC Holdings Ltd,CNC Holdings Ltd,8356,CNC HOLDINGS LTD,100,100
5295,CNO Financial Group Inc,CNO Financial,CNO,CNO FINANCIAL GROUP INC,100,72
22028,CNQC International Holdings Ltd,CNQC Int,1240,CNQC INTERNATIONAL HOLDINGS,93,46
6527,Coastal Financial Corp,Coastal Financial,CCB,COASTAL FINANCIAL CORP/WA,94,81
2938,Coca-Cola Co,Coca-Cola,KO,COCA-COLA CO,100,86
3659,Coca-Cola European Partners PLC,Coca-Cola European,CCEP,COCA-COLA EUROPEAN PARTNERS,93,80
16785,Coca Cola HBC AG,Coca Cola HBC AG,CCH,COCA-COLA HBC AG-DI,91,91
25884,Cocokara Fine Inc,Cocokara Fine Inc,3098,COCOKARA FINE INC,100,100
7087,Coda Octopus Group Inc,Coda Octopus,CODA,CODA OCTOPUS GROUP INC,100,71
16886,Codan Ltd,Codan,CDA,CODAN LTD,100,71
4094,Codexis Inc,Codexis,CDXS,CODEXIS INC,100,78
4200,Codorus Valley Bancorp Inc,Codorus Valley,CVLY,CODORUS VALLEY BANCORP INC,100,70
5293,Coeur Mining Inc,Coeur Mining,CDE,COEUR MINING INC,100,86
22707,COFCO Meat Holdings Ltd,COFCO Meat,1610,COFCO MEAT HOLDINGS LTD,100,61
18915,COFCO Tunhe Sugar Co Ltd,COFCO Tunhe Sugar,600737,COFCO TUNHE SUGAR CO LTD-A,96,79
4532,Coffee Holding Co Inc,Coffee Holding,JVA,COFFEE HOLDING CO INC,100,80
37727,Cofix Group Ltd,Cofix Group,CFX,COFIX GROUP LTD,100,85
22237,Cogobuy Group,Cogobuy Group,0400,COGOBUY GROUP,100,100
17605,CogState Ltd,CogState Ltd,CGS,COGSTATE LTD,100,100
4147,Coherent Inc,Coherent,COHR,COHERENT INC,100,80
4118,Coherus BioSciences Inc,Coherus BioSciences,CHRS,COHERUS BIOSCIENCES INC,100,90
4148,Cohu Inc,Cohu,COHU,COHU INC,100,67
9413,Coil,Coil,ALCOI,COIL,100,100
17612,Cokal Ltd,Cokal Ltd,CKA,COKAL LTD,100,100
1223,Colabor Group Inc.,Colabor Group Inc.,GCL,COLABOR GROUP INC,100,100
2752,Colgate-Palmolive Company,Colgate-Palmolive,CL,COLGATE-PALMOLIVE CO,76,92
8208,Colgate-Palmolive Co,Colgate-Palmolive,CL,COLGATE-PALMOLIVE CO,100,92
1838,Colibri Resource Corp,Colibri Resource,CBI,COLIBRI RESOURCES CORP,98,84
17330,Collection House Ltd,Collection House,CLH,COLLECTION HOUSE LIMITED,91,80
4124,Collectors Universe Inc,Collectors Universe,CLCT,COLLECTORS UNIVERSE,90,100
6622,Collegium Pharmaceutical Inc,Collegium Pharmaceutical,COLL,COLLEGIUM PHARMACEUTICAL INC,100,92
4369,Colliers International Group,Colliers International,CIGI,COLLIERS INTERNATIONAL GROUP,100,88
17329,Collins Foods Ltd,Collins Foods,CKF,COLLINS FOODS LTD,100,87
1840,Colonial Coal International Corp.,Colonial Coal International Corp.,CAD,COLONIAL COAL INTERNATIONAL,92,92
4082,Colony Bankcorp Inc,Colony Bankcorp,CBAN,COLONY BANKCORP,88,100
4150,Columbia Banking System Inc,Columbia Banking,COLB,COLUMBIA BANKING SYSTEM INC,100,74
6526,Columbia Financial Inc,Columbia Financial,CLBK,COLUMBIA FINANCIAL INC,100,90
4151,Columbia Sportswear Company,Columbia Sportswear,COLM,COLUMBIA SPORTSWEAR CO,78,93
16595,Columbus Energy Resources PLC,Columbus Energy,CERP,COLUMBUS ENERGY RESOURCES,93,75
12123,Comarch SA,Comarch SA,CMR,COMARCH SA,100,100
2870,Comcast Corp,Comcast,CMCSA,COMCAST CORP,100,74
3690,Comerica Inc,Comerica,CMA,COMERICA INC,100,80
17625,Comet Ridge Ltd,Comet Ridge Ltd,COI,COMET RIDGE LTD,100,100
5298,Comfort Systems USA Inc,Comfort Systems,FIX,COMFORT SYSTEMS USA INC,100,79
1843,Commander Resources Ltd,Commander Resources,CMD,COMMANDER RESOURCES LTD,100,90
4086,Commerce Bancshares Inc,Commerce Bancshares,CBSH,COMMERCE BANCSHARES INC,100,90
4524,Communications Systems Inc,Communications Systems,JCS,COMMUNICATIONS SYSTEMS INC,100,92
5246,Community Bank System Inc,Community Bank System,CBU,COMMUNITY BANK SYSTEM INC,100,91
6457,Community Bankers Trust Corp,Community Bankers,ESXB,COMMUNITY BANKERS TRUST CORP,100,76
6504,Community First Bancshares Inc,Community First Bancshares,CFBI,COMMUNITY FIRST BANCSHARES I,97,96
6320,Community Health Systems Inc,Community Health Systems,CYH,COMMUNITY HEALTH SYSTEMS INC,100,92
7809,Community Healthcare Trust Inc,Community Healthcare Trust Inc,CHCT,COMMUNITY HEALTHCARE TRUST I,97,97
4185,Community Trust Bancorp Inc,Community Trust,CTBI,COMMUNITY TRUST BANCORP INC,100,71
4203,Community West Bancshares,Community West Bancshares,CWBC,COMMUNITY WEST BANCSHARES,100,100
6368,CommVault Systems Inc,CommVault,CVLT,COMMVAULT SYSTEMS INC,100,60
15922,Compass Group PLC,Compass,CPG,COMPASS GROUP PLC,100,58
4109,Compugen Ltd,Compugen,CGEN,COMPUGEN LTD,100,80
15935,Computacenter PLC,Computacenter,CCC,COMPUTACENTER PLC,100,87
26124,Computer Institute of Japan Ltd,Computer Institute Japan,4826,COMPUTER INSTITUTE OF JAPAN,93,94
4162,Computer Programs and Systems Inc,Computer Programs&Systems,CPSI,COMPUTER PROGRAMS & SYSTEMS,86,100
6906,Comscore Inc,Comscore,SCOR,COMSCORE INC,100,80
4111,Comstock Holding Companies Inc,Comstock,CHCI,COMSTOCK HOLDING COMPANIES,93,47
5320,Comstock Resources Inc,Comstock Resources,CRK,COMSTOCK RESOURCES INC,100,90
25195,Comsys Holdings Corp.,Comsys Holdings Corp.,1721,COMSYS HOLDINGS CORP,100,100
4136,Comtech Telecommunications Corp,Comtech,CMTL,COMTECH TELECOMMUNICATIONS,91,42
17480,Concentrated Leaders Fund Ltd,Concentrated Leaders,CLF,CONCENTRATED LEADERS FUND LT,98,83
6584,Concert Pharmaceuticals Inc,Concert Pharm,CNCE,CONCERT PHARMACEUTICALS INC,100,65
