Unnamed: 0,Code,ISIN,CUSIP,Sector,Industry,GicSector,GicGroup,GicIndustry,GicSubIndustry
0,CDMO,US05368M1062,05368M106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CDNA,US14167L1035,14167L103,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CDNS,US1273871087,127387108,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,CDR,US1506026053,150438109,Real Estate,REIT-Retail,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
0,CDTX,US1717571079,171757107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CDXC,US1710774076,001627108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,CDXS,US1920051067,192005106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,CDZI,US1275372076,127537108,Utilities,Utilities-Regulated Water,Utilities,Utilities,Water Utilities,Water Utilities
0,CE,US1508701034,150870103,Basic Materials,Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,CECE,US1251411013,125141101,Industrials,Pollution & Treatment Controls,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,CECE,US1251411013,125141101,Industrials,Pollution & Treatment Controls,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,CEG,US21037T1097,,Utilities,Utilities-Renewable,Utilities,Utilities,Electric Utilities,Electric Utilities
0,CEIX,US20854L1089,20854L108,Energy,Thermal Coal,Energy,Energy,"Oil, Gas & Consumable Fuels",Coal & Consumable Fuels
0,CELC,US15102K1007,15102K100,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CELH,US15118V2079,15118V108,Consumer Defensive,Beverages-Non-Alcoholic,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks
0,CEMI,US1635722093,163572100,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,CENX,US1564311082,156431108,Basic Materials,Aluminum,Materials,Materials,Metals & Mining,Aluminum
0,CEQP,US2263442087,226344109,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
0,CERS,US1570851014,157085101,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,CET,US1551231020,155123102,Financial Services,Asset Management,,,,
0,CETX,US15130G6008,15130G105,Technology,Software-Infrastructure,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Environmental & Facilities Services
0,CEV,US27826F1012,27826F101,Financial Services,Asset Management,,,,
0,CF,US1252691001,125269100,Basic Materials,Agricultural Inputs,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals
0,CFBK,US12520L1098,15346Q103,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,CFFN,US14057J1016,14057C106,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,CFG,US1746101054,174610105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CFMS,US20717E1010,20717E101,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,CFR,US2298991090,229899109,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CGA,US16943W2044,16943W105,Basic Materials,Agricultural Inputs,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals
0,CGAU,CA1520061021,,Basic Materials,Gold,,,,
0,CGBD,US8722801029,872280102,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,CGC,CA1380351009,138035100,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,CGEN,IL0010852080,M25722105,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services
0,CGNX,US1924221039,192422103,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,CHCI,US2056842022,205684103,Real Estate,Real Estate-Diversified,Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Homebuilding
0,CHCO,US1778351056,177835105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CHCT,US20369C1062,20369C106,Real Estate,REIT-Healthcare Facilities,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
0,CHD,US1713401024,171340102,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CHD,US1713401024,171340102,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CHDN,US1714841087,171484108,Consumer Cyclical,Gambling,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming
0,CHE,US16359R1032,163596109,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,CHE,US16359R1032,163596109,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,CHEF,US1630861011,163086101,Consumer Defensive,Food Distribution,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Food Distributors
0,CHEK,IL0011336851,M2361E112,Healthcare,Diagnostics & Research,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,CHGG,US1630921096,163092109,Consumer Defensive,Education & Training Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services
0,CHH,US1699051066,169905106,Consumer Cyclical,Lodging,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
0,CHK,US1651677353,165167107,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,CHKP,IL0010824113,M22465104,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,CHMG,US1640241014,164024101,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CHMI,US1646511014,164651101,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,CHNR,VGG2110U1093,169406105,Industrials,Waste Management,Materials,Materials,Metals & Mining,Diversified Metals & Mining
0,CHRA,US15957P1057,15957P105,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,CHRS,US19249H1032,19249H103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CHRW,US12541W2098,12541W100,Industrials,Integrated Freight & Logistics,Industrials,Transportation,Air Freight & Logistics,Air Freight & Logistics
0,CHT,US17133Q5027,17133Q106,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
0,CHT,US17133Q5027,17133Q106,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
0,CHTR,US16119P1084,16119P108,Communication Services,Telecom Services,Communication Services,Media & Entertainment,Media,Cable & Satellite
0,CHWY,US16679L1098,16679L109,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,CHX,US15872M1045,,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,CI,US1255231003,125509109,Healthcare,Healthcare Plans,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,CI,US1255231003,125509109,Healthcare,Healthcare Plans,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Services
0,CIA,US1747401008,174740100,Financial Services,Insurance-Life,Financials,Insurance,Insurance,Life & Health Insurance
0,CIB,US05968L1026,05968L102,Financial Services,Banks-Regional,Financials,Banks,Banks,Diversified Banks
0,CIDM,US1724062096,004329108,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Movies & Entertainment
0,CIEN,US1717793095,171779101,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,CIGI,CA1946931070,194693107,Real Estate,Real Estate Services,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Services
0,CIM,US16934Q2084,16934Q109,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,CINF,US1720621010,172062101,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,CINF,US1720621010,172062101,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,CIO,US1785871013,178587101,Real Estate,REIT-Office,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
0,CIR,US17273K1097,17273K109,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery
0,CIR,US17273K1097,17273K109,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery
0,CIVB,US1788671071,178867107,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CIX,US20563P1012,20563P101,Industrials,Security & Protection Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Office Services & Supplies
0,CIXX,CA1254911003,,Financial Services,Asset Management,,,,
0,CIZN,US1747151025,174715102,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,CJJD,KYG2124G1120,16949A107,Healthcare,Pharmaceutical Retailers,Consumer Staples,Food & Staples Retailing,Food & Staples Retailing,Drug Retail
0,CKPT,US1628281073,162828107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CKX,US12562N1046,12562N104,Energy,Oil & Gas E&P,Real Estate,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
0,CL,US1941621039,194162103,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CL,US1941621039,194162103,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CLAR,US18270P1093,09202G101,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products
0,CLB,NL0000200384,N22717107,Energy,Oil & Gas Equipment & Services,Energy,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
0,CLBK,US1976411033,197641103,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,CLBS,US1280582032,128058104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CLDT,US16208T1025,16208T102,Real Estate,REIT-Hotel & Motel,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
0,CLDX,US15117B2025,053491106,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CLF,US1858991011,185896107,Basic Materials,Steel,Materials,Materials,Metals & Mining,Steel
0,CLF,US1858991011,185896107,Basic Materials,Steel,Materials,Materials,Metals & Mining,Steel
0,CLFD,US18482P1030,001853100,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,CLGN,IL0004960188,19516Q208,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,
0,CLH,US1844961078,184496107,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,CLIN,US1844931048,,Financial Services,Shell Companies,,,,
0,CLIR,US1850641028,185064102,Industrials,Pollution & Treatment Controls,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
0,CLMT,US1314761032,131476103,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,CLNE,US1844991018,184499101,Energy,Oil & Gas Refining & Marketing,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
0,CLPR,US18885T3068,18885T306,Real Estate,REIT-Residential,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
0,CLPS,KYG316421042,G31642104,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,CLR,US2120151012,212015101,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,CLRB,US15117F5008,15117F104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CLRO,US18506U1043,185060100,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,CLS,CA15101Q1081,15101Q108,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
0,CLSD,US1850631045,185063104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,CLSN,US15117N6022,15117N107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CLVS,US1894641000,189464100,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,CLW,US18538R1032,18538R103,Basic Materials,Paper & Paper Products,Materials,Materials,Paper & Forest Products,Paper Products
0,CLWT,VGG320301275,G32030101,Industrials,Pollution & Treatment Controls,Industrials,Capital Goods,Trading Companies & Distributors,Trading Companies & Distributors
0,CLX,US1890541097,189054109,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CLX,US1890541097,189054109,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Household Products,Household Products
0,CLXT,US13173L1070,13173L107,Consumer Defensive,Packaged Foods,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
