,EOD-Code,EOD-Exchange,EOD-Name,EOD-Type,EOD-Country,EOD-Currency,EOD-ISIN,EOD-previousClose,EOD-previousCloseDate
0,1949,HK,Platt Nera International Ltd,Common Stock,Hong Kong,HKD,KYG7S47A1005,0.29,2022-07-20
0,1911,TSE,Sumitomo Forestry,Common Stock,Japan,JPY,JP3409800004,2076.0,2022-07-20
0,1911,HK,China Renaissance Holdings,Common Stock,Hong Kong,HKD,KYG212151016,8.5,2022-07-20
0,6302,TSE,Sumitomo Heavy Industries Ltd.,Common Stock,Japan,JPY,JP3405400007,3060.0,2022-07-20
0,5713,TSE,Sumitomo Metal Mining Co. Ltd.,Common Stock,Japan,JPY,JP3402600005,4113.0,2022-07-20
0,1821,TSE,Sumitomo Mitsui Construction,Common Stock,Japan,JPY,JP3889200006,455.0,2022-07-20
0,1821,HK,ESR Cayman Ltd,Common Stock,Hong Kong,HKD,KYG319891092,19.4,2022-07-20
0,8316,TSE,Sumitomo Mitsui Financial,Common Stock,Japan,JPY,JP3890350006,4120.0,2022-07-20
1,SMFNF,US,Sumitomo Mitsui Financial,Common Stock,USA,USD,JP3890350006,28.49,2022-07-20
0,8316,HK,Quantong Holdings Ltd,Common Stock,Hong Kong,HKD,KYG7321A1076,0.62,2022-07-20
0,8309,TSE,Sumitomo Mitsui Trust Holdings,Common Stock,Japan,JPY,JP3892100003,4264.0,2022-07-20
0,8309,HK,Man Shing Global Holdings Ltd,Common Stock,Hong Kong,HKD,KYG579641013,0.08,2022-07-20
0,5232,TSE,Sumitomo Osaka Cement Co. Ltd.,Common Stock,Japan,JPY,JP3400900001,3480.0,2022-07-20
0,6355,TSE,Sumitomo Precision Products Co Ltd,Common Stock,Japan,JPY,JP3405800008,2746.0,2022-07-20
0,8830,TSE,Sumitomo Realty & Development Co.,Common Stock,Japan,JPY,JP3409000001,3562.0,2022-07-20
0,5191,TSE,Sumitomo Riko Co Ltd,Common Stock,Japan,JPY,JP3564200008,617.0,2022-07-20
0,5110,TSE,Sumitomo Rubber Ind Ltd,Common Stock,Japan,JPY,JP3404200002,1268.0,2022-07-20
1,108,F,Sumitomo Rubber Ind Ltd,Common Stock,Germany,EUR,JP3404200002,8.75,2022-07-20
0,4008,TSE,Sumitomo Seika Chemicals Co Ltd,Common Stock,Japan,JPY,JP3405600002,2989.0,2022-07-20
0,SNZ,AU,Summerset Group Holdings Ltd,Common Stock,Australia,AUD,NZSUME0001S0,9.27,2022-07-20
0,SMAL,US,Summit Bancshares Inc,Common Stock,USA,USD,US8660101010,36.0,2022-07-20
0,SMMF,US,Summit Financial Group Inc,Common Stock,USA,USD,US86606G1013,28.8,2022-07-20
0,INN,US,Summit Hotel Properties Inc,Common Stock,USA,USD,US8660821005,7.87,2022-07-20
0,SUM,US,Summit Materials Inc,Common Stock,USA,USD,US86614U1007,25.28,2022-07-20
1,7SU,F,Summit Materials Inc,Common Stock,Germany,EUR,US86614U1007,24.4,2022-07-20
0,SMLP,US,Summit Midstream Partners LP,Common Stock,USA,USD,US8661424098,13.64,2022-07-20
0,SMM,US,Salient Midstream & MLP Closed Fund,FUND,USA,USD,US79471V1052,7.75,2022-07-20
0,SUMMITSEC,NSE,Summit Securities Limited,Common Stock,India,INR,INE519C01017,566.3,2022-07-20
1,SUMMITSEC,BSE,SUMMIT SECURITIES LTD.,Common Stock,India,INR,INE519C01017,569.05,2022-07-20
0,SSBI,US,Summit State Bank,Common Stock,USA,USD,US8662642037,15.41,2022-07-20
0,SMMT,US,Summit Therapeutics PLC,Common Stock,USA,USD,US86627T1088,1.17,2022-07-20
0,SUMO,US,Sumo Logic Inc,Common Stock,USA,USD,US86646P1030,7.56,2022-07-20
0,MLSUM,PA,Sumo Resources PLC,Common Stock,France,EUR,GB00B8GJBS16,0.0185,2022-07-20
0,6808,HK,Sun Art Retail Group Ltd,Common Stock,Hong Kong,HKD,HK0000083920,2.29,2022-07-20
0,2134,TSE,Sun Capital Management Corp,Common Stock,Japan,JPY,JP3325800005,26.0,2022-07-20
0,SUI,US,Sun Communities Inc,Common Stock,USA,USD,US8666741041,156.99,2022-07-20
0,SUI,V,Superior Mining International Corp,Common Stock,Canada,CAD,CA8682112021,0.165,2022-07-20
0,SUI,JSE,Sun International Ltd,Common Stock,South Africa,ZAC,ZAE000097580,3000.0,2022-07-20
0,8934,TSE,Sun Frontier Fudousan Co Ltd,Common Stock,Japan,JPY,JP3336950005,1101.0,2022-07-20
0,1975,TSE,Asahi Kogyosha Co Ltd,Common Stock,Japan,JPY,JP3112800002,1938.0,2022-07-20
0,1975,HK,Sun Hing Printing Holdings Ltd,Common Stock,Hong Kong,HKD,KYG8587B1023,0.61,2022-07-20
0,0016,HK,Sun Hung Kai Properties Ltd,Common Stock,Hong Kong,HKD,HK0016000132,92.1,2022-07-20
0,8029,TSE,Look Inc,Common Stock,Japan,JPY,JP3981000007,1641.0,2022-07-20
0,8029,HK,Imperium Financial Group Ltd,Common Stock,Hong Kong,HKD,KYG857AT1018,0.28,2022-07-20
0,SLF,TO,Sun Life Financial Inc.,Common Stock,Canada,CAD,CA8667961053,57.43,2022-07-20
1,SLF,US,Sun Life Financial Inc.,Common Stock,USA,USD,CA8667961053,44.6,2022-07-20
2,SLF,PSE,Sun Life Financial Inc.,Common Stock,Philippines,PHP,CA8667961053,2320.0,2022-07-20
0,SLF,AU,SPDR S&P/ASX 200 Listed Property,ETF,Australia,AUD,AU000000SLF1,11.49,2022-07-20
0,7040,TSE,Sun Life Holding Co Ltd,Common Stock,Japan,JPY,JP3342700006,790.0,2022-07-20
0,SNPW,US,Sun Pacific Holding Corp,Common Stock,USA,USD,US86686Y1055,0.0099,2022-07-20
0,SPARC,NSE,Sun Pharma Advanced Research Company Limited,Common Stock,India,INR,INE232I01014,219.85,2022-07-20
1,SPARC,BSE,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,Common Stock,India,INR,INE232I01014,219.8,2022-07-20
0,SUNPHARMA,NSE,Sun Pharmaceutical Industries Limited,Common Stock,India,INR,INE044A01036,867.5,2022-07-20
1,SUNPHARMA,BSE,SUN PHARMACEUTICAL INDUSTRIES LTD.,Common Stock,India,INR,INE044A01036,867.25,2022-07-20
0,SUNTV,NSE,Sun TV Network Limited,Common Stock,India,INR,INE424H01027,424.85,2022-07-20
1,SUNTV,BSE,SUN TV NETWORK LTD.,Common Stock,India,INR,INE424H01027,424.3,2022-07-20
0,1918,HK,Sunac China Holdings Ltd,Common Stock,Hong Kong,HKD,KYG8569A1067,4.58,2022-07-19
0,5985,TSE,Suncall Corp,Common Stock,Japan,JPY,JP3330600002,623.0,2022-07-20
0,1383,TSE,Berg Earth Co Ltd,Common Stock,Japan,JPY,JP3835730007,2727.0,2022-07-20
0,1383,HK,Sun Century Group Ltd,Common Stock,Hong Kong,HKD,KYG8572D1135,0.265,2022-07-20
0,SXC,US,SunCoke Energy Inc,Common Stock,USA,USD,US86722A1034,7.12,2022-07-20
0,2382,HK,Sunny Optical Technology Group Co Ltd,Common Stock,Hong Kong,HKD,KYG8586D1097,107.6,2022-07-20
1,SNPTF,US,Sunny Optical Technology Group Co Ltd,Common Stock,USA,USD,KYG8586D1097,14.0,2022-07-20
0,SU,PA,Schneider Electric SE,Common Stock,France,EUR,FR0000121972,122.5,2022-07-20
1,0NWV,LSE,Schneider Electric SE,Common Stock,UK,EUR,FR0000121972,122.58,2022-07-20
2,SBGSF,US,Schneider Electric SE,Common Stock,USA,USD,FR0000121972,124.565,2022-07-20
0,SU,TO,Suncor Energy Inc,Common Stock,Canada,CAD,CA8672241079,41.08,2022-07-20
1,SU,US,Suncor Energy Inc,Common Stock,USA,USD,CA8672241079,31.89,2022-07-20
0,SUNPG,AU,Suncorp Group Ltd Pref,Common Stock,Australia,AUD,AU0000SUNPG9,102.06,2022-07-20
0,SA,US,Seabridge Gold Inc.,Common Stock,USA,USD,CA8119161054,12.22,2022-07-20
1,SEA,TO,Seabridge Gold Inc.,Common Stock,Canada,CAD,CA8119161054,15.72,2022-07-20
0,SEA,US,U.S. Global Sea to Sky Cargo ETF,ETF,USA,USD,US26922B8651,18.886,2022-07-20
0,SUNDRMBRAK,NSE,Sundaram Brake Linings Limited,Common Stock,India,INR,INE073D01013,355.25,2022-07-20
1,590072,BSE,Sundaram Brake Linings Limited,Common Stock,India,INR,INE073D01013,359.65,2022-07-20
2,SUNDRMBRAK,BSE,SUNDARAM BRAKE LININGS LTD.,Common Stock,India,INR,INE073D01013,359.65,2022-07-20
0,SUNCLAYLTD,NSE,Sundaram Clayton Limited,Common Stock,India,INR,INE105A01035,4434.9,2022-07-20
1,SUNCLAYLTD,BSE,SUNDARAM-CLAYTON LTD.,Common Stock,India,INR,INE105A01035,4417.1001,2022-07-20
0,SUNDARMHLD,NSE,Sundaram Finance Holdings Limited,Common Stock,India,INR,INE202Z01029,75.25,2022-07-20
0,SUNDARMFIN,NSE,Sundaram Finance Limited,Common Stock,India,INR,INE660A01013,1875.1,2022-07-20
1,590071,BSE,Sundaram Finance Limited,Common Stock,India,INR,INE660A01013,1874.3,2022-07-20
2,SUNDARMFIN,BSE,SUNDARAM FINANCE LTD.,Common Stock,India,INR,INE660A01013,1874.3,2022-07-20
0,SUNDARAM,NSE,Sundaram Multi Pap Limited,Common Stock,India,INR,INE108E01023,2.85,2022-07-20
1,533166,BSE,Sundaram Multi Pap Limited,Common Stock,India,INR,INE108E01023,2.88,2022-07-20
2,SUNDARAM,BSE,SUNDARAM MULTI PAP LTD.,Common Stock,India,INR,INE108E01023,2.88,2022-07-20
0,1568,TSE,TOPIX Bull 2x ETF,ETF,Japan,JPY,JP3047440007,24020.0,2022-07-20
0,1568,HK,Sundart Holdings Ltd,Common Stock,Hong Kong,HKD,VGG857251026,0.385,2022-07-20
0,000571,SHE,Sundiro Holding Co Ltd,Common Stock,China,CNY,CNE000000586,2.35,2022-07-20
0,SUNDRMFAST,NSE,Sundram Fasteners Limited,Common Stock,India,INR,INE387A01021,794.05,2022-07-20
1,500403,BSE,Sundram Fasteners Limited,Common Stock,India,INR,INE387A01021,792.35,2022-07-20
2,SUNDRMFAST,BSE,SUNDRAM FASTENERS LTD.,Common Stock,India,INR,INE387A01021,792.35,2022-07-20
0,9989,TSE,Sundrug Co Ltd,Common Stock,Japan,JPY,JP3336600006,3115.0,2022-07-20
0,9989,HK,Shenzhen Hepalink Pharmaceutical ,Common Stock,Hong Kong,HKD,CNE100003YN2,6.58,2022-07-20
0,600077,SHG,Sundy Land Investment Co Ltd,Common Stock,China,CNY,CNE000000Q86,3.46,2022-07-20
0,SEC0,XETRA,iShares MSCI Global Semiconductors UCITS ETF USD Acc,ETF,Germany,EUR,IE000I8KRLL9,4.165,2022-07-20
1,SEMI,AS,iShares MSCI Global Semiconductors UCITS ETF USD Acc,ETF,Netherlands,USD,IE000I8KRLL9,4.245,2022-07-20
2,SEC0,F,iShares MSCI Global Semiconductors UCITS ETF USD (Acc),ETF,Germany,EUR,IE000I8KRLL9,4.145,2022-07-20
0,SEMI,US,Columbia Seligman Semiconductor & Technology ETF,ETF,USA,USD,US19761L8708,17.0346,2022-07-20
0,AIGI,LSE,WisdomTree Industrial Metals,ETF,UK,USD,GB00B15KYG56,14.2925,2022-07-20
1,AIGI,MI,WisdomTree Industrial Metals,ETF,Italy,EUR,GB00B15KYG56,14.008,2022-07-20
0,1686,HK,SUNeVision Holdings Ltd,Common Stock,Hong Kong,HKD,KYG857001054,5.59,2022-07-20
0,SNFE,LSE,Leverage Shares -1x Netflix ETC,ETF,UK,EUR,IE00BKTWZ782,20.925,2022-07-20
0,SNFL,TA,Sunflow Sustain,Common Stock,Israel,ILA,IL0010987555,807.2,2022-07-20
0,1771,HK,Sunfonda Group Holdings Ltd,Common Stock,Hong Kong,HKD,KYG8571A1022,1.7,2022-07-20
0,000718,SHE,Suning Universal Co Ltd,Common Stock,China,CNY,CNE0000007N0,3.62,2022-07-20
0,SDG,PA,Synergie SE,Common Stock,France,EUR,FR0000032658,27.7,2022-07-20
1,0HDQ,LSE,Synergie,Common Stock,UK,EUR,FR0000032658,29.35,2022-07-15
0,SDG,AU,Sunland Group Ltd,Common Stock,Australia,AUD,AU000000SDG6,2.47,2022-07-20
0,SDG,US,iShares MSCI Global Impact ETF,ETF,USA,USD,US46435G5320,81.06,2022-07-20
0,SDG,LSE,Sanderson Design Group PLC,Common Stock,UK,GBX,GB0003061511,113.5,2022-07-20
0,STG,AU,Straker Translations Ltd,Common Stock,Australia,AUD,AU0000026155,1.05,2022-07-20
0,STG,V,Stone Gold Inc,Common Stock,Canada,CAD,CA86165T1066,0.2,2022-07-20
0,STG,US,Sunlands Technology Group,Common Stock,USA,USD,US86740P2074,5.58,2022-07-20
0,STG,CO,Scandinavian Tobacco Group A/S,Common Stock,Denmark,DKK,DK0060696300,141.0,2022-07-20
1,0RES,LSE,Scandinavian Tobacco Group AS,Common Stock,UK,DKK,DK0060696300,140.7,2022-07-20
2,8ZI,F,Scandinavian Tobacco Group AS,Common Stock,Germany,EUR,DK0060696300,18.67,2022-07-20
0,STG,TA,STG International Ltd,Common Stock,Israel,ILA,IL0005500124,2760.0,2022-07-20
0,SSY,US,SunLink Health Systems Inc,Common Stock,USA,USD,US86737U1025,1.03,2022-07-20
0,AAJ,AU,Aruma Resources Ltd,Common Stock,Australia,AUD,AU000000AAJ4,0.069,2022-07-20
0,AAJ,SG,Sunmoon Food Company Limited,Common Stock,Singapore,SGD,SG1AA2000004,0.029,2022-07-20
0,AOT,TO,Ascot Resources Ltd.,Common Stock,Canada,CAD,CA04364G1063,0.33,2022-07-20
1,AOTVF,US,Ascot Resources Ltd.,Common Stock,USA,USD,CA04364G1063,0.26,2022-07-20
0,SNN,US,Smith & Nephew SNATS Inc,Common Stock,USA,USD,US83175M2052,28.05,2022-07-20
0,SNN,LSE,Sanne Group plc,Common Stock,UK,GBX,JE00BVRZ8S85,908.0,2022-07-20
0,SNNVF,US,Sunniva Inc,Common Stock,USA,USD,CA86745H1010,0.0,2022-07-20
0,600830,SHG,Sunny Loan Top Co Ltd,Common Stock,China,CNY,CNE000000FZ2,5.79,2022-07-20
0,2180,TSE,Sunny Side Up Inc,Common Stock,Japan,JPY,JP3322500004,679.0,2022-07-20
0,2180,HK,ManpowerGroup Greater China Ltd,Common Stock,Hong Kong,HKD,KYG5795B1068,9.6,2022-07-20
0,SNNY,US,Sunnyside Bancorp Inc,Common Stock,USA,USD,US8674751057,20.2,2022-06-27
0,STKL,US,SunOpta Inc.,Common Stock,USA,USD,CA8676EP1086,9.04,2022-07-20
1,SOY,TO,SunOpta Inc.,Common Stock,Canada,CAD,CA8676EP1086,11.64,2022-07-20
0,DHC,US,Diversified Healthcare Trust,Common Stock,USA,USD,US25525P1075,1.86,2022-07-20
0,5GD,SG,Sunpower Group Ltd,Common Stock,Singapore,SGD,BMG8585U1027,0.375,2022-07-20
0,IR,US,Ingersoll Rand Inc,Common Stock,USA,USD,US45687V1061,44.07,2022-07-20
0,SNRS,US,Sunrise Consulting,Common Stock,USA,USD,US86768Q1031,0.0,2022-07-19
0,SHI,US,Sinopec Shanghai Petrochemical Co Ltd ADR,Common Stock,USA,USD,US82935M1099,16.49,2022-07-20
0,SHI,LSE,SIG plc,Common Stock,UK,GBX,GB0008025412,33.5,2022-07-20
0,SRZ,AU,Stellar Resources Ltd,Common Stock,Australia,AUD,AU000000SRZ6,0.016,2022-07-20
0,0581,HK,China Oriental Group Co Ltd,Common Stock,Hong Kong,HKD,BMG2108V1019,1.65,2022-07-20
0,581,SG,Sunrise Shares Holdings Ltd,Common Stock,Singapore,SGD,SG0581008505,0.027,2022-07-19
0,RUN,US,Sunrun Inc,Common Stock,USA,USD,US86771W1053,24.49,2022-07-20
0,SIGO,US,Sunset Island Group Inc,Common Stock,USA,USD,US8677442035,0.002,2022-07-20
0,SPK,AU,Spark New Zealand Ltd,Common Stock,Australia,AUD,NZTELE0001S4,4.53,2022-07-20
1,NZT,F,Spark New Zealand Ltd,Common Stock,Germany,EUR,NZTELE0001S4,3.008,2022-07-20
2,NZTCF,US,Spark New Zealand Ltd,Common Stock,USA,USD,NZTELE0001S4,3.15,2022-07-20
0,SPK,US,SPK Acquisition Corp,Common Stock,USA,USD,US8486511053,10.0,2022-07-20
0,2608,HK,Sunshine 100 China Holdings Lt,Common Stock,Hong Kong,HKD,KYG794911092,0.37,2022-07-19
0,SSOK,US,Sunstock Inc,Common Stock,USA,USD,US8678912028,0.152,2022-07-20
0,603612,SHG,Sunstone Development Co Ltd,Common Stock,China,CNY,CNE100002R73,44.19,2022-07-20
0,SHO,US,Sunstone Hotel Investors Inc,Common Stock,USA,USD,US8678921011,11.02,2022-07-20
0,SHO,AU,SportsHero Ltd,Common Stock,Australia,AUD,AU000000SHO1,0.018,2022-07-20
0,SHO,WAR,Shoper S.A.,Common Stock,Poland,PLN,PLSHPR000021,38.3,2022-07-20
0,STM,US,STMicroelectronics NV ADR,Common Stock,USA,USD,US8610121027,34.65,2022-07-20
0,0INB,LSE,STMicroelectronics NV,Common Stock,UK,EUR,NL0000226223,33.64,2022-07-20
1,STM,MI,STMicroelectronics NV,Common Stock,Italy,EUR,NL0000226223,33.795,2022-07-20
2,STM,PA,STMicroelectronics NV,Common Stock,France,EUR,NL0000226223,33.73,2022-07-20
3,STM,F,Stabilus SA,Common Stock,Germany,EUR,NL0000226223,53.2,2022-07-20
0,STM,AU,Sunstone Metals Ltd,Common Stock,Australia,AUD,AU000000STM0,0.048,2022-07-20
1,AL9,F,Sunstone Metals Ltd,Common Stock,Germany,EUR,AU000000STM0,0.029,2022-07-20
0,SUNTECK,NSE,Sunteck Realty Limited,Common Stock,India,INR,INE805D01034,528.8,2022-07-20
1,512179,BSE,Sunteck Realty Limited,Common Stock,India,INR,INE805D01034,529.45,2022-07-20
2,SUNTECK,BSE,SUNTECK REALTY LTD.,Common Stock,India,INR,INE805D01034,529.45,2022-07-20
0,SNTX,US,Suntex Enterprises Inc,Common Stock,USA,USD,US86804E1064,0.037,2022-07-20
0,2587,TSE,Suntory Beverage & Food Ltd,Common Stock,Japan,JPY,JP3336560002,5190.0,2022-07-20
0,SVLT,US,Sunvault Energy Inc,Common Stock,USA,USD,US86803W1071,0.036,2022-07-20
0,SUWN,US,Sunwin Stevia International Inc,Common Stock,USA,USD,US86803D1090,0.01,2022-07-20
0,SUY1V,HE,Suominen Oyj,Common Stock,Finland,EUR,FI0009010862,3.035,2022-07-20
0,SLGG,US,Super League Gaming Inc,Common Stock,USA,USD,US86804F2020,0.98,2022-07-20
0,SMCI,US,Super Micro Computer Inc,Common Stock,USA,USD,US86800U1043,45.57,2022-07-20
0,SUL,AU,Super Retail Group Ltd,Common Stock,Australia,AUD,AU000000SUL0,9.86,2022-07-20
0,SUPERSPIN,NSE,Super Spinning Mills Limited,Common Stock,India,INR,INE662A01027,9.45,2022-07-20
1,SUPERSPIN,BSE,SUPER SPINNING MILLS LTD.,Common Stock,India,INR,INE662A01027,9.48,2022-07-20
0,8262,HK,Super Strong Holdings Ltd,Common Stock,Hong Kong,HKD,KYG8587W1069,0.148,2022-07-20
0,3094,TSE,Super Value Co Ltd,Common Stock,Japan,JPY,JP3395600004,1026.0,2022-07-20
0,0176,HK,Superactive Group Co Ltd,Common Stock,Hong Kong,HKD,BMG8587Y1021,0.045,2022-07-20
0,3945,TSE,Superbag Co Ltd,Common Stock,Japan,JPY,JP3395400009,898.0,2022-07-20
0,SPCB,US,Supercom Lt,Common Stock,USA,USD,IL0010830961,0.3297,2022-07-20
0,SGP,AU,Stockland Corporation Ltd,Common Stock,Australia,AUD,AU000000SGP0,3.82,2022-07-20
0,SUPERHOUSE,NSE,Superhouse Limited,Common Stock,India,INR,INE712B01010,225.55,2022-07-20
1,SUPERHOUSE,BSE,SUPERHOUSE LTD.,Common Stock,India,INR,INE712B01010,225.95,2022-07-20
0,SLC,AU,Superloop Ltd,Common Stock,Australia,AUD,AU000000SLC8,0.825,2022-07-20
0,SPRN,US,Supernova Energy Inc,Common Stock,USA,USD,US86845R2076,0.013,2022-07-20
0,SUPN,US,Supernus Pharmaceuticals Inc,Common Stock,USA,USD,US8684591089,29.51,2022-07-20
0,SUPRAJIT,NSE,Suprajit Engineering Limited,Common Stock,India,INR,INE399C01030,343.25,2022-07-20
1,SUPRAJIT,BSE,SUPRAJIT ENGINEERING LTD.-$,Common Stock,India,INR,INE399C01030,344.2,2022-07-20
0,SUPREMEIND,NSE,Supreme Industries Limited,Common Stock,India,INR,INE195A01028,1894.25,2022-07-20
1,509930,BSE,The Supreme Industries Limited,Common Stock,India,INR,INE195A01028,1895.95,2022-07-20
2,SUPREMEIND,BSE,SUPREME INDUSTRIES LTD.,Common Stock,India,INR,INE195A01028,1895.95,2022-07-20
0,SUPREMEINF,NSE,Supreme Infrastructure India Limited,Common Stock,India,INR,INE550H01011,15.95,2022-07-20
1,SUPREMEINF,BSE,SUPREME INFRASTRUCTURE INDIA LTD.,Common Stock,India,INR,INE550H01011,16.14,2022-07-20
0,SXP,TO,Supremex Inc.,Common Stock,Canada,CAD,CA86863R1055,3.35,2022-07-20
0,SPRV,US,Supurva Healthcare Group Inc,Common Stock,USA,USD,US8686482055,0.0008,2022-07-20
0,3998,TSE,SuRaLa Net Co Ltd,Common Stock,Japan,JPY,JP3410450005,1083.0,2022-07-20
0,3998,HK,Bosideng International Holdings Ltd,Common Stock,Hong Kong,HKD,KYG126521064,4.93,2022-07-20
0,SURANASOL,NSE,Surana Solar Limited,Common Stock,India,INR,INE272L01022,20.45,2022-07-20
1,SURANASOL,BSE,Surana Solar Limited,Common Stock,India,INR,INE272L01022,20.5,2022-07-20
0,SURANAT&P,NSE,Surana Telecom and Power Limited,Common Stock,India,INR,INE130B01031,10.55,2022-07-20
1,SURANAT&P,BSE,Surana Telecom And Power Limited,Common Stock,India,INR,INE130B01031,10.38,2022-07-20
0,SURF,US,Surface Oncology Inc,Common Stock,USA,USD,US86877M2098,2.05,2022-07-20
0,SRF,NSE,SRF Limited,Common Stock,India,INR,INE647A01010,2286.5,2022-07-20
1,SRF,BSE,SRF LTD.,Common Stock,India,INR,INE647A01010,2286.1499,2022-07-20
2,503806,BSE,SRF Limited,Common Stock,India,INR,INE647A01010,2286.15,2022-07-20
0,SPRS,US,Surge Components Inc,Common Stock,USA,USD,US8689081045,3.47,2022-07-20
0,SGY,TO,Surge Energy Inc.,Common Stock,Canada,CAD,CA86880Y8779,9.36,2022-07-20
1,ZPTAF,US,Surge Energy Inc.,Common Stock,USA,USD,CA86880Y8779,7.28,2022-07-20
0,SURG,V,Surge Copper Corp,Common Stock,Canada,CAD,CA86881M1041,0.15,2022-07-20
0,SURG,US,Surgepays Inc,Common Stock,USA,USD,US86882L2043,5.24,2022-07-20
0,SGRY,US,Surgery Partners Inc,Common Stock,USA,USD,US86881A1007,37.18,2022-07-20
1,1SP,F,Surgery Partners Inc,Common Stock,Germany,EUR,US86881A1007,36.41,2022-07-20
0,SRDX,US,SurModics Inc,Common Stock,USA,USD,US8688731004,37.77,2022-07-20
0,SRYB,US,Surrey Bancorp,Common Stock,USA,USD,US86888W1053,14.0,2022-07-20
0,SUR,XETRA,Surteco Group SE,Common Stock,Germany,EUR,DE0005176903,22.5,2022-07-20
0,SUR,LSE,Sureserve Group plc,Common Stock,UK,GBX,GB00BSKS1M86,82.0,2022-07-20
0,8358,TSE,Suruga Bank Ltd,Common Stock,Japan,JPY,JP3411000007,373.0,2022-07-20
0,SURYAROSNI,NSE,Surya Roshni Limited,Common Stock,India,INR,INE335A01012,379.25,2022-07-20
1,500336,BSE,Surya Roshni Limited,Common Stock,India,INR,INE335A01012,379.4,2022-07-20
2,SURYAROSNI,BSE,SURYA ROSHNI LTD.,Common Stock,India,INR,INE335A01012,379.4,2022-07-20
0,SURYALAXMI,NSE,Suryalakshmi Cotton Mills Limited,Common Stock,India,INR,INE713B01026,61.9,2022-07-20
1,SURYALAXMI,BSE,SURYALAKSHMI COTTON MILLS LTD.,Common Stock,India,INR,INE713B01026,62.45,2022-07-20
0,SNRG,US,Susglobal Energy Corp,Common Stock,USA,USD,US86909W1009,0.425,2022-07-20
0,3563,TSE,Food & Life Companies Ltd,Common Stock,Japan,JPY,JP3397150008,2598.0,2022-07-20
1,2G0,F,Food & Life Companies Ltd,Common Stock,Germany,EUR,JP3397150008,17.9,2022-07-20
0,SMS,LSE,Smart Metering Systems plc,Common Stock,UK,GBX,GB00B4X1RC86,886.0,2022-07-20
0,SMS,AU,Star Minerals Ltd,Common Stock,Australia,AUD,AU0000168874,0.086,2022-07-20
0,SUTI,US,Sutimco International Inc,Common Stock,USA,USD,US86936P3001,0.0004,2022-07-20
0,SUTLEJTEX,NSE,Sutlej Textiles and Industries Limited,Common Stock,India,INR,INE645H01027,66.6,2022-07-20
1,532782,BSE,Sutlej Textiles and Industries Limited,Common Stock,India,INR,INE645H01027,66.45,2022-07-20
2,SUTLEJTEX,BSE,SUTLEJ TEXTILES & INDUSTRIES LTD.,Common Stock,India,INR,INE645H01027,66.45,2022-07-20
0,STRO,US,Sutro Biopharma,Common Stock,USA,USD,US8693671021,6.14,2022-07-20
0,STRO,OL,Strongpoint ASA,Common Stock,Norway,NOK,NO0010098247,18.72,2022-07-20
0,SUULD,NSE,Suumaya Industries Limited,Common Stock,India,INR,INE591Q01016,47.15,2022-07-20
0,SUVEN,NSE,Suven Life Sciences Limited,Common Stock,India,INR,INE495B01038,70.3,2022-07-20
1,SUVEN,BSE,SUVEN LIFE SCIENCES LTD.,Common Stock,India,INR,INE495B01038,70.1,2022-07-20
0,600736,SHG,Suzhou New District Hi Tech Industrial Co Ltd,Common Stock,China,CNY,CNE000000LV9,5.28,2022-07-20
0,SUZLON,NSE,Suzlon Energy Limited,Common Stock,India,INR,INE040H01021,6.6,2022-07-20
1,532667,BSE,Suzlon Energy Limited,Common Stock,India,INR,INE040H01021,6.59,2022-07-20
2,SUZLON,BSE,SUZLON ENERGY LTD.,Common Stock,India,INR,INE040H01021,6.59,2022-07-20
0,9987,TSE,Suzuken Co Ltd,Common Stock,Japan,JPY,JP3398000004,3860.0,2022-07-20
0,YUMC,US,Yum China Holdings Inc,Common Stock,USA,USD,US98850P1093,46.78,2022-07-20
1,9987,HK,Yum China Holdings Inc,Common Stock,Hong Kong,HKD,US98850P1093,376.0,2022-07-20
2,0YU,F,Yum China Holdings Inc,Common Stock,Germany,EUR,US98850P1093,45.895,2022-07-20
0,6785,TSE,Suzuki Co Ltd,Common Stock,Japan,JPY,JP3397210000,792.0,2022-07-20
0,7269,TSE,Suzuki Motor Corp.,Common Stock,Japan,JPY,JP3397200001,4412.0,2022-07-20
0,6405,TSE,Suzumo Machinery Co Ltd,Common Stock,Japan,JPY,JP3398700009,2303.0,2022-07-20
0,9360,TSE,Suzuyo Shinwart Corp,Common Stock,Japan,JPY,JP3398800007,1190.0,2022-07-20
0,SVBT,US,SVB & T Corp,Common Stock,USA,USD,US7848661051,48.36,2022-07-20
0,SIVB,US,SVB Financial Group,Common Stock,USA,USD,US78486Q1013,434.54,2022-07-20
0,AERO,SW,Montana Aerospace AG,Common Stock,Switzerland,CHF,CH1110425654,16.8,2022-07-20
0,SWANENERGY,NSE,Swan Energy Limited,Common Stock,India,INR,INE665A01038,198.55,2022-07-20
1,503310,BSE,Swan Energy Limited,Common Stock,India,INR,INE665A01038,199.2,2022-07-20
2,SWANENERGY,BSE,SWAN ENERGY LTD.,Common Stock,India,INR,INE665A01038,199.2,2022-07-20
0,SWARAJENG,NSE,Swaraj Engines Limited,Common Stock,India,INR,INE277A01016,1482.9,2022-07-20
1,500407,BSE,Swaraj Engines Limited,Common Stock,India,INR,INE277A01016,1478.95,2022-07-20
